Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Actual,Churn_Probability,Risk_Level,Recommended_Action
35,89.2,3251.3,4446,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,0,0.3840765313743914,Low Risk,Maintain relationship
1,50.45,50.45,2806,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,0.7790967738808695,High Risk,Immediate retention offer
33,83.85,2716.3,2583,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1,0.6441360766974558,High Risk,Immediate retention offer
64,20.05,1198.05,4309,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.017190790545211204,Low Risk,Maintain relationship
6,20.0,109.2,3142,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.250712264574814,Low Risk,Maintain relationship
65,103.9,6767.1,5669,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0,0.10743358413232353,Low Risk,Maintain relationship
25,69.3,1813.1,4442,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6392086286978137,High Risk,Immediate retention offer
71,89.9,6457.15,4444,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.013618038367981087,Low Risk,Maintain relationship
34,106.35,3549.25,2941,True,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,0.29256991373589253,Low Risk,Maintain relationship
4,72.2,305.55,5668,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.7865565536093055,High Risk,Immediate retention offer
11,19.7,216.2,3838,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.29931399747220017,Low Risk,Maintain relationship
53,20.2,1068.15,6050,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.03295086454897009,Low Risk,Maintain relationship
21,95.4,2025.1,5691,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0,0.7532737792744234,High Risk,Immediate retention offer
57,100.6,5746.15,5247,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1,0.5770822621400091,Medium Risk,Engagement campaign
4,80.3,324.2,3132,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8555884704922029,High Risk,Immediate retention offer
7,43.9,278.4,3565,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5621443798481275,Medium Risk,Engagement campaign
41,70.2,2894.55,5365,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0,0.06112578550941199,Low Risk,Maintain relationship
25,95.9,2448.75,2241,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.7610613145734639,High Risk,Immediate retention offer
1,52.2,52.2,4138,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,0.7191757401830362,High Risk,Immediate retention offer
29,20.0,540.05,3800,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.030340081179532352,Low Risk,Maintain relationship
64,90.25,5629.15,4799,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,0,0.08741584218598014,Low Risk,Maintain relationship
44,65.4,2774.55,5827,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,0,0.16196429984533786,Low Risk,Maintain relationship
1,45.15,45.15,4131,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.7527041896688984,High Risk,Immediate retention offer
71,109.3,7782.85,5737,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.029705895690125165,Low Risk,Maintain relationship
70,84.7,5991.05,4180,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0,0.03946672121128882,Low Risk,Maintain relationship
2,20.35,35.1,3746,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.26259005710756417,Low Risk,Maintain relationship
3,83.75,247.25,4852,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.8078195715957324,High Risk,Immediate retention offer
6,19.7,113.5,4293,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.11729522180678348,Low Risk,Maintain relationship
19,100.95,1875.55,4072,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,1,0.5786217709208061,Medium Risk,Engagement campaign
6,94.05,518.75,3083,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0.5103053148434727,Medium Risk,Engagement campaign
49,20.7,1032.05,4074,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.08940005530392124,Low Risk,Maintain relationship
39,100.0,3835.55,5434,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,0,0.16370190180642008,Low Risk,Maintain relationship
61,100.7,6018.65,4804,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,0,0.09228514614580342,Low Risk,Maintain relationship
1,24.4,24.4,5092,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.6736556752218583,High Risk,Immediate retention offer
5,19.95,109.6,5252,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.21411828350334935,Low Risk,Maintain relationship
3,35.1,101.1,3610,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.5876825159086083,Medium Risk,Engagement campaign
67,20.5,1430.95,4416,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.009591518450537424,Low Risk,Maintain relationship
69,74.1,5031.0,4204,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0,0.0840630244036986,Low Risk,Maintain relationship
19,56.2,1093.4,3384,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.5198849728443369,Medium Risk,Engagement campaign
62,110.8,6840.95,4306,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0,0.11349895054645605,Low Risk,Maintain relationship
4,29.9,118.25,2914,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0.782914064743385,High Risk,Immediate retention offer
15,83.2,1130.0,4096,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.7865202176575378,High Risk,Immediate retention offer
52,93.25,4631.7,4740,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0.08022551904969202,Low Risk,Maintain relationship
1,20.25,20.25,2959,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,0.39589447293785507,Low Risk,Maintain relationship
1,45.2,45.2,4576,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.8419964657382137,High Risk,Immediate retention offer
68,38.9,2719.2,5278,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0,0.033779520984283246,Low Risk,Maintain relationship
2,19.85,35.9,2362,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,1,0.1536336052181099,Low Risk,Maintain relationship
71,99.0,6994.6,5295,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,0,0.15386944695055355,Low Risk,Maintain relationship
23,19.5,470.2,5652,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.08323289613698509,Low Risk,Maintain relationship
59,25.45,1534.05,4746,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.004788335658532437,Low Risk,Maintain relationship
12,20.1,223.6,5179,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.1784729431737951,Low Risk,Maintain relationship
